Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-07,741.1300048828125,746.010009765625,740.6400146484375,746.0098876953125,746.0098876953125,454866
2020-02-07,746.010009765625,749.5700073242188,745.0200805664062,747.9807739257812,747.9807739257812,1012552
2020-02-10,800.3300170898438,818.0,788.0,809.3300170898438,809.3300170898438,4687805
2020-02-10,809.2050170898438,809.2050170898438,785.3925170898438,794.3300170898438,794.3300170898438,2003942
2020-02-10,795.5499877929688,798.0,779.47998046875,781.3598022460938,781.3598022460938,1106249
2020-02-10,781.0728759765625,789.0,780.6699829101562,787.27001953125,787.27001953125,744498
2020-02-10,786.9849853515625,787.75,767.5999755859375,770.19091796875,770.19091796875,1129490
2020-02-10,770.2410888671875,772.9400024414062,757.2999877929688,763.7899780273438,763.7899780273438,1312431
2020-02-10,763.5150146484375,766.0,752.4000244140625,754.4650268554688,754.4650268554688,1133075
2020-02-10,754.644287109375,763.5,752.6400146484375,762.3300170898438,762.3300170898438,964173
2020-02-10,762.2949829101562,769.7399291992188,761.3599853515625,762.0452880859375,762.0452880859375,940007
2020-02-10,761.6928100585938,772.0,760.0999755859375,768.7095947265625,768.7095947265625,633621
2020-02-10,769.0029907226562,771.0,759.3599853515625,760.5999755859375,760.5999755859375,563605
2020-02-10,761.3634033203125,762.989990234375,754.2999877929688,754.5731201171875,754.5731201171875,467050
2020-02-10,754.3900146484375,764.5,753.9119873046875,761.2219848632812,761.2219848632812,600828
2020-02-10,761.1320190429688,761.989990234375,758.010009765625,759.0,759.0,336701
2020-02-10,759.607177734375,760.469970703125,756.0,759.42041015625,759.42041015625,330313
2020-02-10,759.5208740234375,766.7000122070312,758.5430297851562,764.26220703125,764.26220703125,435684
2020-02-10,764.5399780273438,767.7435302734375,762.2000122070312,763.5661010742188,763.5661010742188,322652
2020-02-10,763.619384765625,765.7415161132812,760.0,763.834228515625,763.834228515625,265441
2020-02-10,763.9456787109375,772.0,763.760009765625,768.4600219726562,768.4600219726562,607475
2020-02-10,768.2100219726562,778.8798828125,768.2100219726562,777.904296875,777.904296875,861287
2020-02-10,777.6119995117188,778.182373046875,768.780029296875,773.739990234375,773.739990234375,599565
2020-02-10,773.9450073242188,778.0700073242188,772.6900024414062,776.4849853515625,776.4849853515625,543313
2020-02-10,776.4420776367188,783.7490234375,775.5,778.1099853515625,778.1099853515625,859374
2020-02-10,778.4400024414062,785.510009765625,777.0999755859375,782.5,782.5,766545
2020-02-10,783.3099975585938,784.0,768.0,769.1500244140625,769.1500244140625,1008508
2020-02-10,769.0,772.0,763.6500244140625,770.8466796875,770.8466796875,1036222
2020-02-11,768.7899780273438,777.4199829101562,758.5501708984375,764.969970703125,764.969970703125,1716944
2020-02-11,764.8558959960938,774.0499877929688,762.489990234375,767.8599853515625,767.8599853515625,883993
2020-02-11,767.9400024414062,777.989990234375,767.9400024414062,774.9564208984375,774.9564208984375,795195
2020-02-11,775.3499755859375,776.0,766.3616943359375,767.253173828125,767.253173828125,494708
2020-02-11,767.5697021484375,771.4000244140625,766.1599731445312,767.7949829101562,767.7949829101562,403266
2020-02-11,767.530029296875,775.1400146484375,766.0,772.5408935546875,772.5408935546875,546357
2020-02-11,772.469970703125,779.4500122070312,771.2000122070312,777.7899780273438,777.7899780273438,465601
2020-02-11,778.4340209960938,781.3499755859375,775.010009765625,776.8167114257812,776.8167114257812,590552
2020-02-11,776.968994140625,776.968994140625,771.6599731445312,775.989990234375,775.989990234375,387260
2020-02-11,775.9782104492188,776.8900146484375,772.1799926757812,773.4201049804688,773.4201049804688,269305
2020-02-11,773.6328735351562,775.0,771.3400268554688,772.4400024414062,772.4400024414062,209205
2020-02-11,772.5195922851562,776.989990234375,772.2589111328125,775.969970703125,775.969970703125,261928
2020-02-11,776.1066284179688,776.75,773.5,775.5056762695312,775.5056762695312,168501
2020-02-11,775.8200073242188,780.7999877929688,775.2000122070312,777.4099731445312,777.4099731445312,398841
2020-02-11,777.6611938476562,779.8300170898438,777.0,778.6199951171875,778.6199951171875,247177
2020-02-11,778.9199829101562,783.506103515625,778.552490234375,782.0,782.0,496798
2020-02-11,781.9400024414062,782.25,777.1400146484375,779.4832763671875,779.4832763671875,291206
2020-02-11,779.201171875,780.5999755859375,776.2000122070312,777.02001953125,777.02001953125,212720
2020-02-11,777.3599853515625,777.958984375,774.0,776.8027954101562,776.8027954101562,266862
2020-02-11,776.989990234375,777.469970703125,774.1799926757812,776.088623046875,776.088623046875,170637
2020-02-11,776.0172729492188,776.6900024414062,769.77001953125,771.0,771.0,422268
2020-02-11,771.280029296875,773.47998046875,768.1099853515625,769.8248291015625,769.8248291015625,300149
2020-02-11,769.4299926757812,771.3499755859375,768.0,769.2005004882812,769.2005004882812,215029
2020-02-11,769.0,772.0,767.6300048828125,771.0499877929688,771.0499877929688,334068
2020-02-11,771.3909301757812,774.6799926757812,770.3198852539062,773.260009765625,773.260009765625,307565
2020-02-11,773.2000122070312,775.5,772.0999755859375,774.02001953125,774.02001953125,608414
2020-02-12,778.780029296875,788.6027221679688,778.1740112304688,781.77001953125,781.77001953125,1736875
2020-02-12,781.40380859375,783.4171752929688,773.6605224609375,776.78857421875,776.78857421875,862171
2020-02-12,776.2000122070312,781.2899780273438,774.5800170898438,778.322021484375,778.322021484375,532974
2020-02-12,778.2291870117188,783.2899780273438,777.5800170898438,782.030029296875,782.030029296875,548956
2020-02-12,782.2100219726562,782.2100219726562,777.0499877929688,778.135009765625,778.135009765625,364898
2020-02-12,778.1331787109375,779.4000244140625,775.75,776.8599853515625,776.8599853515625,283291
2020-02-12,777.1500244140625,779.6599731445312,777.1500244140625,777.8214721679688,777.8214721679688,241515
2020-02-12,777.7216796875,780.4500122070312,777.3685913085938,779.6380004882812,779.6380004882812,223862
2020-02-12,779.6400146484375,781.9299926757812,779.1300048828125,780.1900024414062,780.1900024414062,337452
2020-02-12,780.0877075195312,781.8499755859375,778.5499877929688,781.47998046875,781.47998046875,213216
2020-02-12,781.75,782.9400024414062,779.5599975585938,780.2650146484375,780.2650146484375,337741
2020-02-12,780.2999877929688,781.3200073242188,779.6110229492188,780.5700073242188,780.5700073242188,166004
2020-02-12,780.3703002929688,780.8900146484375,778.0499877929688,779.2100219726562,779.2100219726562,230221
2020-02-12,779.010009765625,780.1300048828125,778.5700073242188,779.098876953125,779.098876953125,149449
2020-02-12,779.10498046875,779.39501953125,777.5,779.0,779.0,203422
2020-02-12,779.1300048828125,780.0599975585938,778.510009765625,779.0,779.0,183999
2020-02-12,778.8200073242188,779.4498901367188,777.1300048828125,777.5858764648438,777.5858764648438,166997
2020-02-12,777.3900146484375,777.6699829101562,775.22998046875,775.7999877929688,775.7999877929688,345411
2020-02-12,775.8900146484375,775.8948974609375,768.0599975585938,768.6500244140625,768.6500244140625,678413
2020-02-12,768.780029296875,771.719970703125,768.6500244140625,768.6500244140625,768.6500244140625,402918
2020-02-12,768.5800170898438,768.5800170898438,763.3699951171875,766.720703125,766.720703125,746905
2020-02-12,766.735595703125,768.2916870117188,764.6500244140625,766.5399780273438,766.5399780273438,374709
2020-02-12,766.77001953125,769.6699829101562,765.0,768.9199829101562,768.9199829101562,378210
2020-02-12,768.9500122070312,773.8859252929688,768.5800170898438,772.3544921875,772.3544921875,610957
2020-02-12,772.3316040039062,772.4400024414062,769.1300048828125,770.4500122070312,770.4500122070312,398539
2020-02-12,770.7899780273438,773.2999877929688,766.72998046875,767.4400024414062,767.4400024414062,652225
2020-02-13,746.8400268554688,760.6500244140625,746.8400268554688,754.2037963867188,754.2037963867188,3179034
2020-02-13,754.2000122070312,770.5999755859375,754.2000122070312,762.75,762.75,1486723
2020-02-13,762.5,765.0,758.1400146484375,764.4998779296875,764.4998779296875,851578
2020-02-13,764.4000244140625,776.75,762.005126953125,774.5850219726562,774.5850219726562,1021685
2020-02-13,774.5700073242188,779.0,770.5599975585938,778.6939086914062,778.6939086914062,719616
2020-02-13,778.8660888671875,785.469970703125,777.4099731445312,782.0897827148438,782.0897827148438,1150238
2020-02-13,781.8856811523438,787.489990234375,777.8880004882812,781.776611328125,781.776611328125,935256
2020-02-13,781.5900268554688,788.0,780.2100219726562,787.1069946289062,787.1069946289062,689886
2020-02-13,787.760009765625,796.5999755859375,785.5599975585938,792.27001953125,792.27001953125,1198871
2020-02-13,792.7849731445312,795.6699829101562,786.2899780273438,787.52001953125,787.52001953125,789043
2020-02-13,787.5200805664062,798.1599731445312,787.5,793.5700073242188,793.5700073242188,893952
2020-02-13,793.489990234375,807.3109130859375,792.1099853515625,806.3200073242188,806.3200073242188,1063635
2020-02-13,806.2579956054688,818.0,803.4318237304688,810.1900024414062,810.1900024414062,2197588
2020-02-13,810.3895874023438,814.0,806.6199951171875,809.510009765625,809.510009765625,932249
2020-02-13,810.0,811.4400024414062,792.6099853515625,794.9299926757812,794.9299926757812,1189552
2020-02-13,794.8796997070312,806.4598999023438,793.6099853515625,806.1824951171875,806.1824951171875,852738
2020-02-13,806.2899780273438,812.97998046875,803.2700805664062,812.0800170898438,812.0800170898438,795623
2020-02-13,812.28759765625,812.6950073242188,802.0195922851562,807.65478515625,807.65478515625,748625
2020-02-13,807.5266723632812,811.0,802.8599853515625,809.9976196289062,809.9976196289062,554986
2020-02-13,809.5046997070312,811.1099853515625,804.1599731445312,810.8654174804688,810.8654174804688,451524
2020-02-13,811.093994140625,814.77001953125,807.3200073242188,812.4400024414062,812.4400024414062,730067
2020-02-13,812.260009765625,812.77001953125,799.0,802.39501953125,802.39501953125,802245
2020-02-13,802.3900146484375,808.0,799.0001831054688,804.0,804.0,539332
2020-02-13,804.0178833007812,806.3599853515625,802.1500244140625,803.1140747070312,803.1140747070312,285128
2020-02-13,803.1900024414062,804.8400268554688,793.6799926757812,802.35498046875,802.35498046875,836740
2020-02-13,801.8499755859375,804.0,798.7100219726562,803.8599853515625,803.8599853515625,981694
2020-02-14,787.4000244140625,805.6599731445312,785.5,797.560791015625,797.560791015625,3448767
2020-02-14,798.9899291992188,809.0,796.9788818359375,809.0,809.0,1225156
2020-02-14,808.9400024414062,811.889892578125,798.010009765625,802.3867797851562,802.3867797851562,1260259
2020-02-14,802.260009765625,807.0,801.1799926757812,802.7103881835938,802.7103881835938,566281
2020-02-14,802.6757202148438,807.5250854492188,800.610107421875,806.3978271484375,806.3978271484375,562950
2020-02-14,806.3538818359375,809.760009765625,804.1699829101562,808.4299926757812,808.4299926757812,510448
2020-02-14,808.614990234375,812.969970703125,806.1900024414062,806.7973022460938,806.7973022460938,770461
2020-02-14,806.25,809.9500122070312,805.0,807.9000244140625,807.9000244140625,473505
2020-02-14,808.0068969726562,808.5,803.3319091796875,807.5800170898438,807.5800170898438,465204
2020-02-14,807.1019897460938,807.9398803710938,804.6099853515625,805.8699951171875,805.8699951171875,314109
2020-02-14,805.739990234375,806.22998046875,798.0999755859375,800.0599975585938,800.0599975585938,518004
2020-02-14,800.0671997070312,803.72998046875,799.3300170898438,802.0650024414062,802.0650024414062,395308
2020-02-14,801.8552856445312,803.9000244140625,801.1099853515625,802.2537231445312,802.2537231445312,274298
2020-02-14,802.3455810546875,802.6400146484375,796.6699829101562,799.6943969726562,799.6943969726562,385969
2020-02-14,799.5999755859375,803.3900146484375,798.5004272460938,800.2194213867188,800.2194213867188,313109
2020-02-14,800.0499877929688,802.780029296875,797.3400268554688,802.51171875,802.51171875,325155
2020-02-14,802.481689453125,806.8798828125,801.1199951171875,804.8259887695312,804.8259887695312,345161
2020-02-14,804.5,805.8099975585938,801.2999877929688,802.9083251953125,802.9083251953125,198188
2020-02-14,803.0474853515625,804.5800170898438,801.760009765625,802.52001953125,802.52001953125,202089
2020-02-14,802.6900024414062,803.7000122070312,799.8248291015625,801.7667846679688,801.7667846679688,226553
2020-02-14,801.6099853515625,802.2999877929688,799.0999755859375,800.5568237304688,800.5568237304688,245181
2020-02-14,800.54052734375,800.9299926757812,798.9099731445312,799.5599975585938,799.5599975585938,260139
2020-02-14,799.2908935546875,803.2000122070312,799.2908935546875,801.8599853515625,801.8599853515625,350844
2020-02-14,802.1400146484375,802.6099243164062,800.0,800.6937255859375,800.6937255859375,211298
2020-02-14,800.5872192382812,802.0,792.5599975585938,796.594970703125,796.594970703125,609606
2020-02-14,796.9699096679688,800.0,795.0,800.0,800.0,778419
2020-02-18,842.0599975585938,849.3900146484375,832.469970703125,839.5999755859375,839.5999755859375,3707150
2020-02-18,840.228515625,855.0499877929688,840.228515625,855.0,855.0,1430259
2020-02-18,855.0,860.0,848.2999877929688,853.1749877929688,853.1749877929688,1329519
2020-02-18,853.1749877929688,856.1788940429688,850.0,850.9199829101562,850.9199829101562,579007
2020-02-18,850.6704711914062,855.5499877929688,848.0,851.6364135742188,851.6364135742188,661660
2020-02-18,851.4500122070312,854.5,846.2100219726562,847.19189453125,847.19189453125,506845
2020-02-18,846.6749877929688,848.344970703125,842.530029296875,843.6110229492188,843.6110229492188,552840
2020-02-18,843.5922241210938,847.75,838.5,840.47998046875,840.47998046875,526146
2020-02-18,839.5999755859375,845.0,839.5999755859375,841.6300048828125,841.6300048828125,426072
2020-02-18,841.6199951171875,846.5,841.2999877929688,844.9550170898438,844.9550170898438,353571
2020-02-18,844.9456176757812,849.9500122070312,843.739990234375,849.8900146484375,849.8900146484375,325066
2020-02-18,849.6685791015625,850.989990234375,846.72998046875,847.0206298828125,847.0206298828125,307710
2020-02-18,847.1193237304688,847.8900146484375,844.77001953125,846.7283935546875,846.7283935546875,155397
2020-02-18,846.7337036132812,847.3400268554688,844.7017822265625,845.010009765625,845.010009765625,157812
2020-02-18,845.2899780273438,850.220703125,845.1099853515625,849.6699829101562,849.6699829101562,328100
2020-02-18,849.8800048828125,853.97998046875,848.7501220703125,849.469970703125,849.469970703125,433236
2020-02-18,849.3599853515625,851.8099975585938,848.880126953125,849.4099731445312,849.4099731445312,247166
2020-02-18,849.375,850.1973266601562,846.1300048828125,849.3496704101562,849.3496704101562,242188
2020-02-18,849.4000244140625,849.989990234375,847.2899780273438,847.6599731445312,847.6599731445312,158252
2020-02-18,847.8250122070312,850.989990234375,847.010009765625,850.010009765625,850.010009765625,248638
2020-02-18,849.9000244140625,853.239990234375,848.3400268554688,852.625,852.625,285129
2020-02-18,852.8200073242188,855.6488037109375,851.9000244140625,854.0,854.0,497939
2020-02-18,853.739990234375,858.1199951171875,853.3200073242188,856.6513061523438,856.6513061523438,496900
2020-02-18,856.5930786132812,857.236572265625,851.219970703125,851.5399780273438,851.5399780273438,331316
2020-02-18,851.3400268554688,858.8800048828125,850.1799926757812,858.77978515625,858.77978515625,554508
2020-02-18,858.6849975585938,860.0,854.760009765625,858.6500244140625,858.6500244140625,1057114
2020-02-19,923.5,925.0,904.0,906.6900024414062,906.6900024414062,4311254
2020-02-19,906.1199951171875,911.875,901.7396240234375,911.510009765625,911.510009765625,1459591
2020-02-19,911.8410034179688,922.5,910.1400146484375,920.0,920.0,1391016
2020-02-19,920.0064086914062,938.8800048828125,919.1649780273438,925.0,925.0,2070263
2020-02-19,926.0632934570312,933.219970703125,924.280029296875,928.538818359375,928.538818359375,920246
2020-02-19,928.5499877929688,935.9398803710938,928.0399780273438,932.125,932.125,856071
2020-02-19,932.1204833984375,939.47998046875,931.864990234375,939.47998046875,939.47998046875,748524
2020-02-19,939.084716796875,944.780029296875,936.5,937.7449951171875,937.7449951171875,1344802
2020-02-19,937.5009765625,942.22998046875,933.27001953125,934.7326049804688,934.7326049804688,676786
2020-02-19,934.4799194335938,935.5,927.1799926757812,933.8131103515625,933.8131103515625,948587
2020-02-19,933.530029296875,933.7454223632812,924.2999877929688,926.0,926.0,668125
2020-02-19,925.9893188476562,931.0,925.510009765625,927.4600219726562,927.4600219726562,423903
2020-02-19,927.4224853515625,927.7999877929688,910.0,915.989990234375,915.989990234375,1300681
2020-02-19,915.989990234375,922.010009765625,915.843505859375,918.4500122070312,918.4500122070312,941833
2020-02-19,918.5756225585938,921.6799926757812,918.2901000976562,920.7402954101562,920.7402954101562,394911
